PartitionTime,FPS
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,133.1079
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,119.208
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,121.2004
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,125.4674
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,119.0887
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,118.981
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,120.061
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,115.7997
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,130.6438
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,114.094
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,124.6246
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,87.47758
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.3092
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,122.7099
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,115.2645
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,109.8117
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,84.3654
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,126.6079
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,104.6846
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,111.9495
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,120.5749
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,117.7399
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,133.1505
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,123.9265
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,101.5053
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,107.9622
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,108.9693
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.0985
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,120.8693
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,114.6579
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,112.1441
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,118.7
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,120.2877
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,118.0554
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,93.28445
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,38.27385
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,86.3707
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
0,94.03091
